outcome,tract,metric,node,t,p,hemisphere,N,covariates,extent_threshold,cluster_p,passed
SOCIAL_FABias,r_vta_r_hipp,FA,84,-0.5728,0.56966,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,85,-0.4994,0.61991,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,86,-0.4806,0.63313,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,87,-0.4859,0.62941,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,88,-0.494,0.62371,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,89,-0.5061,0.61528,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,90,-0.5217,0.60444,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,91,-0.5439,0.58919,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,92,-0.5603,0.57806,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,93,-0.5832,0.5627,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,94,-0.5758,0.5676,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,95,-0.5742,0.56871,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,96,-0.5699,0.57157,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,97,-0.5727,0.56968,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,98,-0.5677,0.57304,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_FABias,r_vta_r_hipp,FA,99,-0.5429,0.58991,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,0.0026,1
SOCIAL_dprime,r_vta_r_hipp,FA,0,0.409,0.6845,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,1,0.5002,0.6194,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,2,0.5929,0.55622,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,3,0.7126,0.47979,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,4,0.7104,0.4811,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,5,0.6671,0.50815,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,6,0.6587,0.51345,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,7,0.6652,0.50935,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,8,0.6604,0.51239,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,9,0.6676,0.50781,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,10,0.6798,0.5001,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,11,0.6614,0.51175,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,12,0.6292,0.53243,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,13,0.6024,0.54996,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,14,0.5865,0.56046,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,15,0.5855,0.56111,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,16,0.5701,0.57145,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,17,0.5807,0.56433,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,18,0.5915,0.55716,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,19,0.5765,0.56716,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,20,0.5648,0.57499,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,21,0.5525,0.58337,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,22,0.5579,0.57968,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,23,0.5624,0.57665,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,24,0.6112,0.54416,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,25,0.6566,0.51481,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,26,0.7209,0.47472,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,27,0.7835,0.43743,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,28,0.8673,0.39036,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,29,0.9389,0.35281,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,30,0.9615,0.34145,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,31,1.0196,0.31335,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,32,1.0699,0.29036,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,33,1.081,0.28547,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,34,1.1188,0.26914,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,35,1.1913,0.23979,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,36,1.253,0.21668,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,37,1.2913,0.2032,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,38,1.3164,0.19472,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,39,1.3456,0.18519,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,40,1.3371,0.18792,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,41,1.3324,0.18943,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,42,1.2813,0.20666,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,43,1.1705,0.24796,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,44,1.0702,0.29025,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,45,0.9608,0.34178,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,46,0.8562,0.3964,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,47,0.7166,0.47735,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,48,0.6237,0.53596,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,49,0.5473,0.5869,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,50,0.5026,0.61772,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,51,0.4669,0.64284,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,52,0.4632,0.64543,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,53,0.468,0.64204,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,54,0.4628,0.64573,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,55,0.4796,0.63384,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,56,0.4877,0.62815,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,57,0.495,0.62302,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,58,0.4977,0.62111,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,59,0.4735,0.63816,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,60,0.4371,0.6641,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,61,0.3973,0.69299,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,62,0.3561,0.72341,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,63,0.3034,0.76299,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,64,0.2325,0.81718,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,65,0.1692,0.86637,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,66,0.1134,0.91024,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,67,0.0863,0.93162,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,68,0.0836,0.93377,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,69,0.0914,0.92755,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,70,0.11,0.91289,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,71,0.1427,0.88713,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,72,0.1711,0.8649,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,73,0.1691,0.86648,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,74,0.1667,0.86836,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,75,0.1572,0.87582,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,76,0.1385,0.89047,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,77,0.11,0.91292,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,78,0.0649,0.94854,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,79,-0.0031,0.99754,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,80,-0.0318,0.97476,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,81,-0.0404,0.96799,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,82,-0.0385,0.96947,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,83,-0.0063,0.99503,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,84,0.0574,0.9545,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,85,0.1303,0.89695,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,86,0.2589,0.79688,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,87,0.3729,0.71094,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,88,0.4602,0.64757,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,89,0.5363,0.59441,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,90,0.5919,0.55689,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,91,0.6259,0.53454,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,92,0.6074,0.54664,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,93,0.5776,0.56644,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,94,0.4966,0.6219,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,95,0.395,0.6947,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,96,0.2887,0.77415,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,97,0.1268,0.89969,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,98,-0.0232,0.98162,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_dprime,r_vta_r_hipp,FA,99,-0.1965,0.84507,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",20,,0
SOCIAL_FABias,r_vta_r_hipp,NDI,0,-3.5297,0.00097,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,1,-3.3895,0.00147,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,2,-3.2872,0.00197,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,3,-3.1599,0.00282,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,4,-3.0849,0.00348,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,5,-2.9835,0.00459,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,6,-2.8736,0.00617,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,7,-2.7653,0.00822,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,8,-2.6425,0.01128,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,9,-2.5021,0.01605,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,10,-2.3616,0.02259,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,11,-2.2249,0.03115,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,12,-2.1109,0.04037,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,13,-2.0196,0.04941,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,14,-1.9543,0.0569,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,15,-1.9169,0.06162,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,16,-1.8954,0.06447,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,17,-1.8637,0.06889,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,18,-1.8575,0.06979,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,19,-1.8594,0.06952,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,20,-1.8489,0.07105,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,21,-1.8426,0.07198,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,22,-1.8688,0.06817,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,23,-1.9085,0.06272,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,24,-1.9831,0.05348,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,25,-2.0771,0.04353,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,26,-2.1895,0.03379,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,27,-2.3178,0.02506,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,28,-2.4436,0.01852,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,29,-2.583,0.01312,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,30,-2.6755,0.01037,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,31,-2.7582,0.00837,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,32,-2.8512,0.00655,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,33,-2.9352,0.00523,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,34,-3.0277,0.00407,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,35,-3.121,0.00314,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,36,-3.1949,0.00256,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,37,-3.265,0.0021,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,38,-3.3092,0.00185,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,39,-3.3615,0.00159,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,40,-3.3875,0.00147,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,41,-3.3795,0.00151,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,42,-3.3967,0.00144,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,43,-3.4015,0.00142,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,44,-3.3905,0.00146,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,45,-3.4151,0.00136,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,46,-3.4264,0.00132,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,47,-3.4254,0.00132,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,48,-3.4125,0.00137,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,49,-3.3898,0.00146,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,50,-3.3361,0.00171,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,51,-3.2628,0.00211,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
